Iteration,Total Error,Output o1,Output o2
4624,0.00010589592978246847,0.02455302464712809,0.8200365128062362
4625,0.00010586196517925319,0.02455069063004622,0.8200365040708896
4626,0.00010582801764088103,0.024548357411473,0.8200364953394375
4627,0.000105794087155289,0.024546024990963398,0.8200364866118774
4628,0.00010576017371042588,0.024543693368072765,0.8200364778882069
4629,0.00010572627729425128,0.02454136254235679,0.8200364691684231
4630,0.00010569239789473583,0.024539032513371493,0.8200364604525238
4631,0.0001056585354998615,0.024536703280673273,0.8200364517405061
4632,0.00010562469009762111,0.024534374843818846,0.8200364430323674
4633,0.0001055908616760184,0.02453204720236527,0.8200364343281052
4634,0.00010555705022306818,0.024529720355869956,0.8200364256277172
4635,0.00010552325572679621,0.024527394303890646,0.8200364169312002
4636,0.00010548947817523958,0.02452506904598545,0.820036408238552
4637,0.00010545571755644616,0.024522744581712812,0.82003639954977
4638,0.00010542197385847409,0.024520420910631467,0.8200363908648516
4639,0.00010538824706939366,0.02451809803230057,0.8200363821837942
4640,0.00010535453717728487,0.02451577594627954,0.8200363735065951
4641,0.00010532084417024,0.02451345465212823,0.8200363648332519
4642,0.00010528716803636089,0.024511134149406734,0.820036356163762
4643,0.00010525350876376143,0.02450881443767557,0.8200363474981229
4644,0.00010521986634056534,0.024506495516495523,0.8200363388363319
4645,0.00010518624075490784,0.02450417738542776,0.8200363301783866
4646,0.00010515263199493509,0.024501860044033794,0.8200363215242842
4647,0.00010511904004880383,0.024499543491875456,0.8200363128740223
4648,0.00010508546490468157,0.02449722772851491,0.8200363042275982
4649,0.00010505190655074693,0.024494912753514685,0.8200362955850097
4650,0.00010501836497518888,0.024492598566437606,0.8200362869462537
4651,0.00010498484016620762,0.02449028516684687,0.8200362783113283
4652,0.00010495133211201433,0.024487972554306025,0.8200362696802305
4653,0.00010491784080083028,0.02448566072837891,0.8200362610529578
4654,0.00010488436622088816,0.024483349688629738,0.8200362524295076
4655,0.0001048509083604307,0.024481039434623018,0.8200362438098778
4656,0.00010481746720771167,0.024478729965923613,0.8200362351940654
4657,0.00010478404275099654,0.024476421282096785,0.8200362265820681
4658,0.00010475063497855986,0.024474113382708024,0.820036217973883
4659,0.00010471724387868768,0.024471806267323204,0.8200362093695083
4660,0.00010468386943967702,0.024469499935508558,0.8200362007689407
4661,0.00010465051164983514,0.024467194386830617,0.8200361921721779
4662,0.00010461717049747966,0.02446488962085623,0.8200361835792177
4663,0.00010458384597093996,0.024462585637152656,0.8200361749900573
4664,0.00010455053805855505,0.02446028243528741,0.8200361664046941
4665,0.00010451724674867476,0.02445798001482836,0.820036157823126
4666,0.00010448397202966006,0.024455678375343744,0.82003614924535
4667,0.00010445071388988162,0.024453377516402062,0.8200361406713638
4668,0.00010441747231772173,0.02445107743757222,0.8200361321011648
4669,0.00010438424730157227,0.024448778138423388,0.8200361235347507
4670,0.00010435103882983647,0.024446479618525124,0.8200361149721188
4671,0.00010431784689092785,0.02444418187744729,0.8200361064132665
4672,0.0001042846714732706,0.024441884914760095,0.8200360978581916
4673,0.00010425151256529856,0.02443958873003401,0.8200360893068915
4674,0.0001042183701554574,0.024437293322839934,0.8200360807593636
4675,0.00010418524423220268,0.024434998692749045,0.8200360722156056
4676,0.00010415213478400023,0.024432704839332842,0.8200360636756147
4677,0.00010411904179932698,0.024430411762163186,0.8200360551393886
4678,0.00010408596526666983,0.02442811946081224,0.8200360466069246
4679,0.00010405290517452615,0.02442582793485249,0.8200360380782206
4680,0.00010401986151140419,0.024423537183856783,0.8200360295532739
4681,0.00010398683426582216,0.02442124720739826,0.8200360210320821
4682,0.00010395382342630892,0.0244189580050504,0.8200360125146425
4683,0.00010392082898140345,0.024416669576386992,0.8200360040009529
4684,0.00010388785091965599,0.024414381920982213,0.8200359954910107
4685,0.00010385488922962628,0.024412095038410502,0.8200359869848133
4686,0.00010382194389988476,0.024409808928246644,0.8200359784823584
4687,0.00010378901491901214,0.024407523590065747,0.8200359699836436
4688,0.00010375610227559965,0.02440523902344325,0.8200359614886662
4689,0.000103723205958249,0.02440295522795493,0.8200359529974238
4690,0.0001036903259555717,0.024400672203176852,0.820035944509914
4691,0.00010365746225619,0.024398389948685432,0.8200359360261346
4692,0.00010362461484873656,0.024396108464057417,0.8200359275460826
4693,0.00010359178372185383,0.024393827748869844,0.8200359190697559
4694,0.00010355896886419529,0.024391547802700125,0.8200359105971519
4695,0.00010352617026442406,0.024389268625125946,0.8200359021282682
4696,0.00010349338791121336,0.02438699021572531,0.8200358936631025
4697,0.0001034606217932478,0.02438471257407662,0.8200358852016522
4698,0.00010342787189922087,0.024382435699758502,0.8200358767439146
4699,0.00010339513821783711,0.024380159592349966,0.8200358682898878
4700,0.00010336242073781117,0.024377884251430334,0.8200358598395691
4701,0.00010332971944786783,0.024375609676579243,0.8200358513929559
4702,0.00010329703433674188,0.02437333586737664,0.8200358429500461
4703,0.00010326436539317848,0.0243710628234028,0.8200358345108368
4704,0.00010323171260593304,0.02436879054423833,0.820035826075326
4705,0.0001031990759637709,0.024366519029464136,0.8200358176435111
4706,0.00010316645545546797,0.024364248278661474,0.8200358092153898
4707,0.00010313385106980961,0.024361978291411873,0.8200358007909593
4708,0.00010310126279559204,0.02435970906729723,0.8200357923702176
4709,0.00010306869062162152,0.024357440605899755,0.8200357839531621
4710,0.00010303613453671352,0.024355172906801916,0.8200357755397905
4711,0.00010300359452969471,0.024352905969586572,0.8200357671301
4712,0.00010297107058940125,0.02435063979383686,0.8200357587240886
4713,0.00010293856270467948,0.024348374379136246,0.8200357503217538
4714,0.00010290607086438593,0.024346109725068517,0.820035741923093
4715,0.00010287359505738695,0.02434384583121776,0.8200357335281042
4716,0.00010284113527255931,0.02434158269716841,0.8200357251367845
4717,0.0001028086914987896,0.0243393203225052,0.8200357167491317
4718,0.00010277626372497395,0.024337058706813148,0.8200357083651434
4719,0.00010274385194001947,0.02433479784967765,0.8200356999848175
4720,0.00010271145613284224,0.024332537750684353,0.8200356916081509
4721,0.00010267907629236899,0.02433027840941926,0.820035683235142
4722,0.00010264671240753644,0.024328019825468693,0.8200356748657878
4723,0.00010261436446729096,0.024325761998419265,0.8200356665000862
4724,0.00010258203246058923,0.02432350492785793,0.8200356581380346
4725,0.00010254971637639708,0.024321248613371895,0.8200356497796308
4726,0.00010251741620369101,0.02431899305454874,0.8200356414248725
4727,0.0001024851319314577,0.024316738250976373,0.8200356330737572
4728,0.00010245286354869277,0.024314484202242945,0.8200356247262824
4729,0.00010242061104440241,0.02431223090793697,0.8200356163824459
4730,0.00010238837440760248,0.024309978367647256,0.8200356080422452
4731,0.00010235615362731915,0.024307726580962957,0.8200355997056779
4732,0.00010232394869258745,0.024305475547473466,0.8200355913727418
4733,0.0001022917595924531,0.024303225266768546,0.8200355830434344
4734,0.0001022595863159717,0.024300975738438275,0.8200355747177533
4735,0.0001022274288522083,0.024298726962073015,0.8200355663956962
4736,0.0001021952871902375,0.024296478937263416,0.8200355580772608
4737,0.00010216316131914479,0.02429423166360052,0.8200355497624445
4738,0.00010213105122802405,0.024291985140675577,0.8200355414512452
4739,0.00010209895690598029,0.024289739368080238,0.8200355331436605
4740,0.00010206687834212703,0.024287494345406377,0.8200355248396881
4741,0.0001020348155255887,0.02428525007224626,0.8200355165393253
4742,0.0001020027684454988,0.024283006548192407,0.8200355082425701
4743,0.00010197073709100076,0.024280763772837666,0.8200354999494199
4744,0.00010193872145124778,0.024278521745775192,0.8200354916598726
4745,0.00010190672151540247,0.024276280466598427,0.8200354833739256
4746,0.00010187473727263775,0.02427403993490116,0.8200354750915768
4747,0.00010184276871213551,0.02427180015027744,0.8200354668128238
4748,0.00010181081582308798,0.024269561112321664,0.8200354585376641
4749,0.0001017788785946972,0.02426732282062855,0.8200354502660954
4750,0.00010174695701617373,0.024265085274793034,0.8200354419981155
4751,0.00010171505107673882,0.024262848474410438,0.8200354337337221
4752,0.00010168316076562326,0.02426061241907638,0.8200354254729126
4753,0.00010165128607206677,0.024258377108386728,0.8200354172156851
4754,0.00010161942698532015,0.024256142541937767,0.8200354089620366
4755,0.0001015875834946421,0.024253908719325958,0.8200354007119655
4756,0.00010155575558930208,0.02425167564014815,0.8200353924654691
4757,0.0001015239432585785,0.024249443304001455,0.820035384222545
4758,0.00010149214649175992,0.024247211710483323,0.8200353759831911
4759,0.00010146036527814418,0.024244980859191488,0.820035367747405
4760,0.00010142859960703845,0.024242750749723974,0.8200353595151844
4761,0.00010139684946776013,0.024240521381679155,0.8200353512865269
4762,0.00010136511484963505,0.024238292754655624,0.8200353430614302
4763,0.0001013333957419996,0.024236064868252357,0.8200353348398922
4764,0.00010130169213419956,0.024233837722068618,0.8200353266219103
4765,0.0001012700040155895,0.02423161131570392,0.8200353184074824
4766,0.00010123833137553452,0.02422938564875816,0.8200353101966061
4767,0.00010120667420340818,0.02422716072083145,0.8200353019892792
4768,0.00010117503248859452,0.024224936531524285,0.8200352937854992
4769,0.00010114340622048576,0.024222713080437365,0.820035285585264
4770,0.00010111179538848484,0.024220490367171776,0.8200352773885712
4771,0.0001010801999820037,0.02421826839132888,0.8200352691954185
4772,0.00010104861999046375,0.024216047152510335,0.8200352610058037
4773,0.00010101705540329552,0.02421382665031808,0.8200352528197243
4774,0.00010098550620993884,0.024211606884354347,0.8200352446371784
4775,0.00010095397239984402,0.024209387854221734,0.8200352364581633
4776,0.00010092245396246938,0.02420716955952305,0.820035228282677
4777,0.00010089095088728364,0.02420495199986147,0.8200352201107171
4778,0.00010085946316376467,0.024202735174840447,0.8200352119422812
4779,0.00010082799078139915,0.0242005190840637,0.8200352037773673
4780,0.00010079653372968395,0.0241983037271353,0.8200351956159728
4781,0.00010076509199812447,0.02419608910365956,0.8200351874580958
4782,0.000100733665576236,0.024193875213241126,0.8200351793037337
4783,0.00010070225445354271,0.02419166205548491,0.8200351711528844
4784,0.00010067085861957889,0.024189449629996182,0.8200351630055457
4785,0.00010063947806388719,0.024187237936380435,0.8200351548617151
4786,0.00010060811277602006,0.024185026974243497,0.8200351467213904
4787,0.00010057676274553956,0.024182816743191515,0.8200351385845696
4788,0.00010054542796201578,0.024180607242830842,0.8200351304512501
4789,0.00010051410841502936,0.024178398472768217,0.8200351223214297
4790,0.00010048280409416987,0.024176190432610652,0.8200351141951062
4791,0.00010045151498903543,0.024173983121965403,0.8200351060722776
4792,0.0001004202410892344,0.02417177654044009,0.8200350979529413
4793,0.00010038898238438397,0.024169570687642607,0.820035089837095
4794,0.0001003577388641101,0.0241673655631811,0.8200350817247369
4795,0.00010032651051804848,0.024165161166664048,0.8200350736158643
4796,0.00010029529733584368,0.024162957497700206,0.8200350655104751
4797,0.0001002640993071499,0.02416075455589865,0.8200350574085672
4798,0.00010023291642162992,0.024158552340868705,0.8200350493101382
4799,0.00010020174866895609,0.02415635085222002,0.8200350412151858
4800,0.0001001705960388098,0.024154150089562527,0.820035033123708
4801,0.00010013945852088157,0.024151950052506446,0.8200350250357021
4802,0.00010010833610487081,0.024149750740662276,0.8200350169511664
4803,0.0001000772287804866,0.024147552153640842,0.8200350088700986
4804,0.000100046136537447,0.024145354291053252,0.8200350007924961
4805,0.00010001505936547827,0.02414315715251084,0.8200349927183572
4806,9.99839972543171e-05,0.024140960737625325,0.8200349846476791
4807,9.995295019370854e-05,0.024138765046008665,0.8200349765804599
4808,9.99219181734068e-05,0.024136570077273115,0.8200349685166974
4809,9.989090118317482e-05,0.02413437583103119,0.8200349604563894
4810,9.985989921278562e-05,0.024132182306895778,0.8200349523995334
4811,9.982891225201998e-05,0.024129989504479955,0.8200349443461274
4812,9.979794029066848e-05,0.024127797423397143,0.8200349362961693
4813,9.976698331853061e-05,0.024125606063261043,0.8200349282496566
4814,9.973604132541491e-05,0.02412341542368565,0.8200349202065873
4815,9.970511430113873e-05,0.02412122550428523,0.8200349121669591
4816,9.967420223552844e-05,0.02411903630467434,0.8200349041307698
4817,9.964330511841939e-05,0.024116847824467824,0.8200348960980174
4818,9.961242293965615e-05,0.024114660063280828,0.8200348880686994
4819,9.958155568909198e-05,0.024112473020728765,0.8200348800428138
4820,9.955070335658946e-05,0.024110286696427365,0.8200348720203582
4821,9.951986593201963e-05,0.024108101089992603,0.8200348640013305
4822,9.948904340526239e-05,0.02410591620104074,0.8200348559857286
4823,9.945823576620723e-05,0.02410373202918837,0.8200348479735502
4824,9.942744300475229e-05,0.024101548574052348,0.8200348399647931
4825,9.939666511080416e-05,0.024099365835249784,0.8200348319594551
4826,9.936590207427875e-05,0.024097183812398105,0.8200348239575341
4827,9.933515388510096e-05,0.024095002505115027,0.820034815959028
4828,9.930442053320414e-05,0.024092821913018522,0.8200348079639344
4829,9.927370200853095e-05,0.024090642035726875,0.8200347999722511
4830,9.924299830103267e-05,0.02408846287285864,0.8200347919839761
4831,9.921230940066935e-05,0.02408628442403265,0.8200347839991073
4832,9.918163529740996e-05,0.02408410668886802,0.8200347760176421
4833,9.91509759812323e-05,0.024081929666984154,0.8200347680395788
4834,9.912033144212304e-05,0.024079753358000743,0.8200347600649149
4835,9.908970167007796e-05,0.024077577761537777,0.8200347520936485
4836,9.905908665510092e-05,0.02407540287721548,0.8200347441257773
4837,9.902848638720506e-05,0.024073228704654392,0.8200347361612988
4838,9.899790085641206e-05,0.024071055243475317,0.8200347282002115
4839,9.896733005275261e-05,0.024068882493299356,0.8200347202425128
4840,9.893677396626631e-05,0.024066710453747902,0.8200347122882005
4841,9.89062325870011e-05,0.0240645391244426,0.8200347043372727
4842,9.887570590501374e-05,0.024062368505005385,0.8200346963897269
4843,9.884519391036951e-05,0.02406019859505845,0.8200346884455614
4844,9.881469659314363e-05,0.024058029394224353,0.8200346805047737
4845,9.878421394341802e-05,0.024055860902125796,0.8200346725673616
4846,9.875374595128492e-05,0.02405369311838587,0.8200346646333233
4847,9.872329260684515e-05,0.024051526042627943,0.8200346567026564
4848,9.86928539002068e-05,0.02404935967447555,0.8200346487753587
4849,9.866242982148858e-05,0.024047194013552653,0.8200346408514282
4850,9.863202036081635e-05,0.02404502905948338,0.8200346329308627
4851,9.86016255083254e-05,0.02404286481189219,0.8200346250136601
4852,9.85712452541597e-05,0.024040701270403825,0.8200346170998181
4853,9.854087958847099e-05,0.024038538434643243,0.8200346091893348
4854,9.851052850142092e-05,0.02403637630423577,0.820034601282208
4855,9.848019198317895e-05,0.02403421487880695,0.8200345933784354
4856,9.84498700239233e-05,0.02403205415798261,0.820034585478015
4857,9.841956261384056e-05,0.024029894141388848,0.8200345775809447
4858,9.838926974312647e-05,0.02402773482865207,0.8200345696872222
4859,9.83589914019848e-05,0.024025576219398916,0.8200345617968456
4860,9.83287275806284e-05,0.024023418313256346,0.8200345539098127
4861,9.829847826927814e-05,0.02402126110985155,0.8200345460261214
4862,9.826824345816421e-05,0.02401910460881205,0.8200345381457694
4863,9.823802313752425e-05,0.024016948809765563,0.8200345302687547
4864,9.820781729760534e-05,0.024014793712340148,0.8200345223950752
4865,9.817762592866288e-05,0.02401263931616412,0.8200345145247289
4866,9.814744902096052e-05,0.024010485620866055,0.8200345066577135
4867,9.811728656477074e-05,0.024008332626074817,0.8200344987940268
4868,9.808713855037439e-05,0.02400618033141954,0.820034490933667
4869,9.805700496806071e-05,0.024004028736529622,0.8200344830766317
4870,9.802688580812753e-05,0.024001877841034743,0.820034475222919
4871,9.799678106088105e-05,0.023999727644564848,0.8200344673725267
4872,9.796669071663622e-05,0.023997578146750173,0.8200344595254527
4873,9.79366147657161e-05,0.023995429347221205,0.820034451681695
4874,9.790655319845233e-05,0.023993281245608712,0.8200344438412513
4875,9.787650600518514e-05,0.023991133841543742,0.8200344360041196
4876,9.784647317626282e-05,0.02398898713465759,0.8200344281702978
4877,9.78164547020424e-05,0.023986841124581847,0.8200344203397839
4878,9.778645057288929e-05,0.023984695810948368,0.8200344125125755
4879,9.775646077917713e-05,0.02398255119338927,0.820034404688671
4880,9.772648531128784e-05,0.023980407271536934,0.820034396868068
4881,9.769652415961257e-05,0.02397826404502407,0.8200343890507643
4882,9.766657731454956e-05,0.023976121513483564,0.820034381236758
4883,9.763664476650655e-05,0.023973979676548657,0.820034373426047
4884,9.760672650589864e-05,0.023971838533852784,0.8200343656186292
4885,9.757682252315011e-05,0.023969698085029714,0.8200343578145026
4886,9.7546932808693e-05,0.023967558329713437,0.820034350013665
4887,9.751705735296806e-05,0.023965419267538247,0.8200343422161142
4888,9.748719614642423e-05,0.02396328089813869,0.8200343344218485
4889,9.745734917951885e-05,0.02396114322114959,0.8200343266308655
4890,9.742751644271719e-05,0.02395900623620601,0.8200343188431634
4891,9.739769792649335e-05,0.023956869942943326,0.8200343110587398
4892,9.736789362132907e-05,0.023954734340997128,0.8200343032775927
4893,9.733810351771496e-05,0.023952599430003316,0.8200342954997204
4894,9.730832760614977e-05,0.02395046520959805,0.8200342877251204
4895,9.727856587714026e-05,0.023948331679417744,0.820034279953791
4896,9.724881832120171e-05,0.023946198839099087,0.8200342721857298
4897,9.721908492885752e-05,0.023944066688279034,0.8200342644209347
4898,9.718936569063911e-05,0.02394193522659479,0.8200342566594042
4899,9.715966059708644e-05,0.023939804453683843,0.8200342489011356
4900,9.712996963874732e-05,0.023937674369183926,0.8200342411461273
4901,9.710029280617854e-05,0.02393554497273309,0.8200342333943769
4902,9.707063008994416e-05,0.02393341626396959,0.8200342256458826
4903,9.704098148061697e-05,0.023931288242531972,0.8200342179006423
4904,9.70113469687778e-05,0.023929160908059053,0.8200342101586539
4905,9.698172654501551e-05,0.02392703426018989,0.8200342024199153
4906,9.695212019992738e-05,0.02392490829856383,0.8200341946844246
4907,9.692252792411842e-05,0.023922783022820457,0.8200341869521794
4908,9.689294970820247e-05,0.023920658432599655,0.8200341792231782
4909,9.686338554280102e-05,0.023918534527541547,0.8200341714974189
4910,9.68338354185436e-05,0.02391641130728651,0.8200341637748989
4911,9.68042993260677e-05,0.023914288771475174,0.8200341560556167
4912,9.677477725602013e-05,0.023912166919748516,0.82003414833957
4913,9.674526919905436e-05,0.02391004575174767,0.820034140626757
4914,9.67157751458324e-05,0.023907925267114067,0.8200341329171755
4915,9.668629508702453e-05,0.023905805465489417,0.8200341252108234
4916,9.665682901330918e-05,0.023903686346515688,0.8200341175076988
4917,9.662737691537266e-05,0.023901567909835105,0.8200341098077999
4918,9.659793878390905e-05,0.023899450155090127,0.8200341021111242
4919,9.65685146096212e-05,0.02389733308192353,0.8200340944176698
4920,9.653910438321928e-05,0.023895216689978294,0.8200340867274349
4921,9.650970809542189e-05,0.023893100978897693,0.8200340790404174
4922,9.648032573695561e-05,0.02389098594832525,0.8200340713566153
4923,9.645095729855487e-05,0.023888871597904753,0.8200340636760264
4924,9.642160277096223e-05,0.023886757927280237,0.8200340559986489
4925,9.639226214492821e-05,0.023884644936096006,0.8200340483244808
4926,9.63629354112115e-05,0.023882532623996637,0.8200340406535198
4927,9.633362256057846e-05,0.023880420990626938,0.8200340329857642
4928,9.63043235838036e-05,0.02387831003563199,0.8200340253212118
4929,9.62750384716693e-05,0.02387619975865713,0.8200340176598607
4930,9.624576721496572e-05,0.023874090159347935,0.8200340100017091
4931,9.621650980449173e-05,0.023871981237350296,0.8200340023467545
4932,9.61872662310532e-05,0.023869872992310297,0.8200339946949952
4933,9.615803648546435e-05,0.023867765423874306,0.8200339870464293
4934,9.612882055854736e-05,0.023865658531688955,0.8200339794010546
4935,9.609961844113228e-05,0.023863552315401125,0.820033971758869
4936,9.607043012405724e-05,0.02386144677465797,0.820033964119871
4937,9.604125559816766e-05,0.02385934190910686,0.8200339564840582
4938,9.601209485431749e-05,0.023857237718395454,0.8200339488514286
4939,9.598294788336829e-05,0.023855134202171665,0.8200339412219805
4940,9.59538146761894e-05,0.023853031360083644,0.8200339335957115
4941,9.592469522365841e-05,0.023850929191779828,0.8200339259726201
4942,9.589558951666033e-05,0.02384882769690888,0.8200339183527039
4943,9.586649754608791e-05,0.023846726875119708,0.8200339107359611
4944,9.583741930284231e-05,0.023844626726061517,0.8200339031223897
4945,9.58083547778324e-05,0.02384252724938376,0.8200338955119877
4946,9.577930396197433e-05,0.0238404284447361,0.8200338879047533
4947,9.575026684619244e-05,0.023838330311768484,0.8200338803006841
4948,9.572124342141872e-05,0.023836232850131107,0.8200338726997786
4949,9.569223367859342e-05,0.02383413605947444,0.8200338651020345
4950,9.566323760866402e-05,0.02383203993944918,0.8200338575074502
4951,9.563425520258586e-05,0.023829944489706274,0.8200338499160232
4952,9.560528645132259e-05,0.023827849709896962,0.820033842327752
4953,9.5576331345845e-05,0.023825755599672694,0.8200338347426344
4954,9.554738987713192e-05,0.023823662158685192,0.8200338271606684
4955,9.551846203616943e-05,0.023821569386586396,0.8200338195818522
4956,9.548954781395236e-05,0.023819477283028564,0.8200338120061837
4957,9.546064720148216e-05,0.023817385847664137,0.820033804433661
4958,9.543176018976895e-05,0.023815295080145866,0.8200337968642823
4959,9.540288676982972e-05,0.0238132049801267,0.8200337892980454
4960,9.537402693269006e-05,0.023811115547259894,0.8200337817349486
4961,9.534518066938198e-05,0.023809026781198873,0.8200337741749897
4962,9.531634797094681e-05,0.023806938681597424,0.8200337666181666
4963,9.528752882843234e-05,0.023804851248109493,0.820033759064478
4964,9.525872323289454e-05,0.023802764480389323,0.8200337515139212
4965,9.522993117539652e-05,0.023800678378091356,0.8200337439664948
4966,9.520115264700984e-05,0.02379859294087035,0.8200337364221965
4967,9.517238763881321e-05,0.023796508168381275,0.8200337288810247
4968,9.514363614189308e-05,0.023794424060279356,0.8200337213429771
4969,9.511489814734346e-05,0.02379234061622006,0.820033713808052
4970,9.508617364626591e-05,0.023790257835859103,0.8200337062762473
4971,9.505746262977018e-05,0.023788175718852483,0.8200336987475612
4972,9.502876508897255e-05,0.023786094264856374,0.8200336912219918
4973,9.500008101499799e-05,0.023784013473527276,0.820033683699537
4974,9.497141039897869e-05,0.02378193334452191,0.820033676180195
4975,9.494275323205415e-05,0.02377985387749722,0.8200336686639638
4976,9.491410950537153e-05,0.023777775072110412,0.8200336611508414
4977,9.488547921008582e-05,0.023775696928018952,0.8200336536408261
4978,9.485686233735928e-05,0.02377361944488053,0.8200336461339158
4979,9.482825887836188e-05,0.023771542622353103,0.8200336386301087
4980,9.47996688242713e-05,0.023769466460094875,0.8200336311294028
4981,9.477109216627237e-05,0.023767390957764277,0.8200336236317961
4982,9.474252889555768e-05,0.02376531611502,0.8200336161372866
4983,9.471397900332733e-05,0.023763241931520976,0.8200336086458729
4984,9.468544248078886e-05,0.023761168406926384,0.8200336011575525
4985,9.465691931915746e-05,0.023759095540895656,0.8200335936723238
4986,9.462840950965556e-05,0.023757023333088448,0.8200335861901848
4987,9.459991304351305e-05,0.02375495178316466,0.8200335787111337
4988,9.457142991196803e-05,0.023752880890784495,0.8200335712351684
4989,9.454296010626511e-05,0.023750810655608322,0.820033563762287
4990,9.451450361765682e-05,0.02374874107729679,0.8200335562924878
4991,9.448606043740302e-05,0.023746672155510788,0.8200335488257686
4992,9.44576305567714e-05,0.023744603889911467,0.8200335413621278
4993,9.442921396703663e-05,0.023742536280160195,0.8200335339015633
4994,9.440081065948067e-05,0.02374046932591857,0.8200335264440733
4995,9.437242062539362e-05,0.023738403026848487,0.8200335189896558
4996,9.434404385607253e-05,0.02373633738261205,0.820033511538309
4997,9.43156803428217e-05,0.023734272392871587,0.820033504090031
4998,9.42873300769531e-05,0.023732208057289695,0.8200334966448198
4999,9.425899304978619e-05,0.02373014437552922,0.8200334892026736
5000,9.423066925264738e-05,0.023728081347253214,0.8200334817635906
5001,9.42023586768712e-05,0.023726018972125028,0.8200334743275689
5002,9.417406131379865e-05,0.02372395724980819,0.8200334668946062
5003,9.41457771547787e-05,0.023721896179966503,0.8200334594647012
5004,9.411750619116755e-05,0.023719835762264017,0.8200334520378516
5005,9.408924841432875e-05,0.023717775996365015,0.8200334446140558
5006,9.406100381563302e-05,0.023715716881934006,0.8200334371933118
5007,9.403277238645855e-05,0.023713658418635753,0.8200334297756176
5008,9.400455411819091e-05,0.023711600606135263,0.8200334223609714
5009,9.39763490022229e-05,0.023709543444097776,0.8200334149493714
5010,9.394815702995444e-05,0.023707486932188757,0.8200334075408158
5011,9.391997819279335e-05,0.023705431070073953,0.8200334001353026
5012,9.389181248215409e-05,0.023703375857419308,0.8200333927328297
5013,9.386365988945872e-05,0.02370132129389102,0.8200333853333956
5014,9.383552040613682e-05,0.02369926737915555,0.8200333779369984
5015,9.380739402362455e-05,0.023697214112879544,0.820033370543636
5016,9.377928073336566e-05,0.02369516149472991,0.8200333631533068
5017,9.375118052681147e-05,0.023693109524373816,0.8200333557660087
5018,9.372309339542053e-05,0.02369105820147867,0.8200333483817399
5019,9.369501933065787e-05,0.023689007525712062,0.8200333410004987
5020,9.366695832399674e-05,0.02368695749674189,0.820033333622283
5021,9.363891036691678e-05,0.023684908114236222,0.8200333262470911
5022,9.361087545090569e-05,0.023682859377863436,0.8200333188749211
5023,9.358285356745736e-05,0.023680811287292065,0.8200333115057713
5024,9.355484470807426e-05,0.023678763842190982,0.8200333041396394
5025,9.352684886426404e-05,0.023676717042229147,0.8200332967765241
5026,9.349886602754402e-05,0.02367467088707594,0.8200332894164232
5027,9.347089618943666e-05,0.023672625376400823,0.820033282059335
5028,9.344293934147265e-05,0.023670580509873577,0.8200332747052574
5029,9.341499547518937e-05,0.023668536287164182,0.820033267354189
5030,9.338706458213164e-05,0.023666492707942872,0.8200332600061275
5031,9.335914665385139e-05,0.023664449771880113,0.8200332526610714
5032,9.333124168190728e-05,0.023662407478646577,0.8200332453190187
5033,9.330334965786582e-05,0.023660365827913223,0.8200332379799676
5034,9.327547057330033e-05,0.02365832481935122,0.8200332306439163
5035,9.324760441979084e-05,0.023656284452631945,0.8200332233108628
5036,9.321975118892518e-05,0.023654244727427054,0.8200332159808054
5037,9.319191087229775e-05,0.0236522056434084,0.8200332086537423
5038,9.31640834615104e-05,0.023650167200248092,0.8200332013296715
5039,9.313626894817193e-05,0.02364812939761847,0.8200331940085914
5040,9.310846732389808e-05,0.02364609223519209,0.8200331866904998
5041,9.308067858031178e-05,0.02364405571264175,0.8200331793753955
5042,9.305290270904329e-05,0.0236420198296405,0.8200331720632761
5043,9.302513970172962e-05,0.0236399845858616,0.82003316475414
5044,9.299738955001496e-05,0.023637949980978557,0.8200331574479853
5045,9.296965224555033e-05,0.023635916014665085,0.8200331501448103
5046,9.294192777999407e-05,0.023633882686595154,0.820033142844613
5047,9.291421614501138e-05,0.023631849996442956,0.8200331355473918
5048,9.288651733227496e-05,0.023629817943882945,0.8200331282531448
5049,9.285883133346345e-05,0.02362778652858973,0.82003312096187
5050,9.283115814026353e-05,0.023625755750238224,0.8200331136735658
5051,9.280349774436851e-05,0.023623725608503548,0.8200331063882303
5052,9.277585013747858e-05,0.02362169610306104,0.8200330991058619
5053,9.274821531130119e-05,0.02361966723358629,0.8200330918264584
5054,9.272059325755065e-05,0.023617638999755112,0.8200330845500181
5055,9.269298396794799e-05,0.023615611401243526,0.8200330772765396
5056,9.266538743422182e-05,0.023613584437727833,0.8200330700060205
5057,9.2637803648107e-05,0.023611558108884507,0.8200330627384594
5058,9.261023260134552e-05,0.023609532414390264,0.8200330554738545
5059,9.258267428568667e-05,0.02360750735392208,0.8200330482122038
5060,9.255512869288672e-05,0.023605482927157157,0.8200330409535056
5061,9.252759581470845e-05,0.0236034591337729,0.8200330336977579
5062,9.25000756429216e-05,0.02360143597344694,0.8200330264449595
5063,9.247256816930303e-05,0.02359941344585716,0.8200330191951077
5064,9.244507338563656e-05,0.023597391550681662,0.8200330119482014
5065,9.241759128371283e-05,0.023595370287598783,0.8200330047042387
5066,9.239012185532886e-05,0.023593349656287038,0.8200329974632176
5067,9.236266509228937e-05,0.023591329656425238,0.8200329902251365
